Date,Adj Close,Close,High,Low,Open,Volume
2022-11-23,387.27276611328125,402.4200134277344,402.92999267578125,399.30999755859375,399.54998779296875,68261600.0
2022-11-25,387.1861267089844,402.3299865722656,402.9100036621094,401.5400085449219,401.8299865722656,30545400.0
2022-11-28,381.00775146484375,395.9100036621094,400.80999755859375,395.1099853515625,399.0899963378906,67881600.0
2022-11-29,380.3533630371094,395.2300109863281,397.29998779296875,393.29998779296875,396.04998779296875,52310000.0
2022-11-30,392.3347473144531,407.67999267578125,407.67999267578125,393.4800109863281,395.489990234375,144566700.0
2022-12-01,392.0460205078125,407.3800048828125,410.0,404.75,408.7699890136719,76398200.0
2022-12-02,391.59375,406.9100036621094,407.8599853515625,402.1400146484375,402.25,85342700.0
2022-12-05,384.5492858886719,399.5899963378906,404.92999267578125,398.1700134277344,403.95001220703125,77289800.0
2022-12-06,379.00604248046875,393.8299865722656,399.989990234375,391.6400146484375,399.4200134277344,77972200.0
2022-12-07,378.36126708984375,393.1600036621094,395.6400146484375,391.9700012207031,392.94000244140625,65927900.0
2022-12-08,381.3253479003906,396.239990234375,397.3599853515625,393.2699890136719,395.1400146484375,60737900.0
2022-12-09,378.47674560546875,393.2799987792969,397.6199951171875,393.1499938964844,394.94000244140625,81447700.0
2022-12-12,383.933349609375,398.95001220703125,398.95001220703125,393.4100036621094,394.1099853515625,75405800.0
2022-12-13,386.83966064453125,401.9700012207031,410.489990234375,399.07000732421875,410.2200012207031,123782500.0
2022-12-14,384.3663635253906,399.3999938964844,405.5,396.30999755859375,401.6099853515625,108111300.0
2022-12-15,374.9641418457031,389.6300048828125,395.25,387.8900146484375,394.29998779296875,117705900.0
2022-12-16,370.5372314453125,383.2699890136719,386.5799865722656,381.0400085449219,385.17999267578125,119858000.0
2022-12-19,367.39520263671875,380.0199890136719,383.82000732421875,378.2799987792969,383.4700012207031,79878100.0
2022-12-20,367.8979797363281,380.5400085449219,382.2300109863281,377.8500061035156,379.2300109863281,74427200.0
2022-12-21,373.3989562988281,386.2300109863281,387.4100036621094,382.69000244140625,383.25,78167400.0
2022-12-22,368.0719299316406,380.7200012207031,386.2099914550781,374.7699890136719,383.04998779296875,100120900.0
2022-12-23,370.1893005371094,382.9100036621094,383.05999755859375,378.0299987792969,379.6499938964844,59857300.0
2022-12-27,368.7293701171875,381.3999938964844,383.1499938964844,379.6499938964844,382.7900085449219,51638200.0
2022-12-28,364.1468811035156,376.6600036621094,383.3900146484375,376.4200134277344,381.3299865722656,70911500.0
2022-12-29,370.70166015625,383.44000244140625,384.3500061035156,379.0799865722656,379.6300048828125,66970900.0
2022-12-30,369.72515869140625,382.42999267578125,382.5799865722656,378.42999267578125,380.6400146484375,84022200.0
2023-01-03,368.168701171875,380.82000732421875,386.42999267578125,377.8299865722656,384.3699951171875,74850700.0
2023-01-04,371.0110168457031,383.760009765625,385.8800048828125,380.0,383.17999267578125,85934100.0
2023-01-05,366.7764892578125,379.3800048828125,381.8399963378906,378.760009765625,381.7200012207031,76970500.0
2023-01-06,375.1875,388.0799865722656,389.25,379.4100036621094,382.6099853515625,104189600.0
2023-01-09,374.97479248046875,387.8599853515625,393.70001220703125,387.6700134277344,390.3699951171875,73978100.0
2023-01-10,377.60443115234375,390.5799865722656,390.6499938964844,386.2699890136719,387.25,65358100.0
2023-01-11,382.3803405761719,395.5199890136719,395.6000061035156,391.3800048828125,392.2300109863281,68881100.0
2023-01-12,383.7724914550781,396.9599914550781,398.489990234375,392.4200134277344,396.6700134277344,90157700.0
2023-01-13,385.2613220214844,398.5,399.1000061035156,393.3399963378906,393.6199951171875,63903900.0
2023-01-17,384.5555114746094,397.7699890136719,400.2300109863281,397.05999755859375,398.4800109863281,62677300.0
2023-01-18,378.48419189453125,391.489990234375,400.1199951171875,391.2799987792969,399.010009765625,99632300.0
2023-01-19,375.7288513183594,388.6400146484375,391.0799865722656,387.260009765625,389.3599853515625,86958900.0
2023-01-20,382.7283630371094,395.8800048828125,396.0400085449219,388.3800048828125,390.1000061035156,91806400.0
2023-01-23,387.320556640625,400.6300048828125,402.6499938964844,395.7200012207031,396.7200012207031,84178800.0
2023-01-24,386.90484619140625,400.20001220703125,401.1499938964844,397.6400146484375,398.8800048828125,59524900.0
2023-01-25,387.0498352050781,400.3500061035156,400.70001220703125,393.55999755859375,395.95001220703125,84800300.0
2023-01-26,391.3037109375,404.75,404.9200134277344,400.0299987792969,403.1300048828125,72287400.0
2023-01-27,392.2027587890625,405.67999267578125,408.1600036621094,403.44000244140625,403.6600036621094,68346200.0
2023-01-30,387.2818908691406,400.5899963378906,405.1300048828125,400.2799987792969,402.79998779296875,74202000.0
2023-01-31,392.9762268066406,406.4800109863281,406.5299987792969,400.7699890136719,401.1300048828125,86811800.0
2023-02-01,397.1527099609375,410.79998779296875,413.6700134277344,402.3500061035156,405.2099914550781,101459200.0
2023-02-02,402.9339904785156,416.7799987792969,418.30999755859375,412.8800048828125,414.8599853515625,101654500.0
2023-02-03,398.65118408203125,412.3500061035156,416.9700012207031,411.0899963378906,411.5899963378906,94736800.0
2023-02-06,396.2148742675781,409.8299865722656,411.2900085449219,408.1000061035156,409.7900085449219,60295300.0
2023-02-07,401.3968505859375,415.19000244140625,416.489990234375,407.57000732421875,408.8699951171875,90990700.0
2023-02-08,397.0076599121094,410.6499938964844,414.5299987792969,409.92999267578125,413.1300048828125,76227500.0
2023-02-09,393.56591796875,407.0899963378906,414.57000732421875,405.80999755859375,414.4100036621094,78694900.0
2023-02-10,394.4843444824219,408.0400085449219,408.44000244140625,405.010009765625,405.8599853515625,70769700.0
2023-02-13,399.1152648925781,412.8299865722656,412.9700012207031,408.239990234375,408.7200012207031,64913500.0
2023-02-14,398.9315490722656,412.6400146484375,415.04998779296875,408.510009765625,411.239990234375,88389300.0
2023-02-15,400.2270202636719,413.9800109863281,414.05999755859375,409.4700012207031,410.3500061035156,61555700.0
2023-02-16,394.7163391113281,408.2799987792969,412.9100036621094,408.1400146484375,408.7900085449219,76431500.0
2023-02-17,393.73028564453125,407.260009765625,407.510009765625,404.04998779296875,406.05999755859375,89257800.0
2023-02-21,385.83172607421875,399.0899963378906,404.1600036621094,398.82000732421875,403.05999755859375,82655900.0
2023-02-22,385.29998779296875,398.5400085449219,401.1300048828125,397.0199890136719,399.5199890136719,83742300.0
2023-02-23,387.3495788574219,400.6600036621094,402.20001220703125,396.25,401.55999755859375,96242400.0
2023-02-24,383.21173095703125,396.3800048828125,397.25,393.6400146484375,395.4200134277344,108194400.0
2023-02-27,384.5168762207031,397.7300109863281,401.2900085449219,396.75,399.8699951171875,80444700.0
2023-02-28,383.0957946777344,396.260009765625,399.2799987792969,396.1499938964844,397.2300109863281,96438600.0
2023-03-01,381.626220703125,394.739990234375,396.69000244140625,393.3800048828125,395.4100036621094,99706800.0
2023-03-02,384.5942077636719,397.80999755859375,398.69000244140625,392.3299865722656,392.67999267578125,85127800.0
2023-03-03,390.76226806640625,404.19000244140625,404.45001220703125,399.0299987792969,399.7099914550781,90120000.0
2023-03-06,391.032958984375,404.4700012207031,407.45001220703125,404.010009765625,405.04998779296875,72795900.0
2023-03-07,385.0389709472656,398.2699890136719,404.6700134277344,397.6300048828125,404.4200134277344,108310600.0
2023-03-08,385.6673889160156,398.9200134277344,399.7099914550781,396.5899963378906,398.3900146484375,74746600.0
2023-03-09,378.5519104003906,391.55999755859375,401.4800109863281,390.5299987792969,399.739990234375,111945300.0
2023-03-10,373.0895690917969,385.9100036621094,393.1600036621094,384.32000732421875,390.989990234375,189253000.0
2023-03-13,372.5578308105469,385.3599853515625,390.3900146484375,380.6499938964844,381.80999755859375,157790000.0
2023-03-14,378.71624755859375,391.7300109863281,393.45001220703125,387.04998779296875,390.5,149752400.0
2023-03-15,376.3476257324219,389.2799987792969,389.489990234375,383.7099914550781,385.8900146484375,172996900.0
2023-03-16,382.9507141113281,396.1099853515625,396.4700012207031,386.2900085449219,386.82000732421875,143254200.0
2023-03-17,378.4729309082031,389.989990234375,394.3999938964844,388.54998779296875,393.2200012207031,140553400.0
2023-03-20,382.11224365234375,393.739990234375,394.1700134277344,390.07000732421875,390.79998779296875,93055800.0
2023-03-21,387.12957763671875,398.9100036621094,399.4100036621094,395.5799865722656,397.239990234375,91524200.0
2023-03-22,380.5303649902344,392.1099853515625,402.489990234375,392.07000732421875,398.7300109863281,111746600.0
2023-03-23,381.5591125488281,393.1700134277344,399.2900085449219,390.3500061035156,395.0899963378906,119351300.0
2023-03-24,384.06292724609375,395.75,395.8399963378906,389.3999938964844,391.8399963378906,107682400.0
2023-03-27,384.781005859375,396.489990234375,398.9200134277344,395.55999755859375,398.1199951171875,74010400.0
2023-03-28,383.9173583984375,395.6000061035156,396.489990234375,393.69000244140625,395.7699890136719,62871700.0
2023-03-29,389.4974670410156,401.3500061035156,401.6000061035156,398.67999267578125,399.92999267578125,77497900.0
2023-03-30,391.7781066894531,403.70001220703125,404.3500061035156,401.760009765625,404.0899963378906,69840000.0
2023-03-31,397.30010986328125,409.3900146484375,409.70001220703125,404.54998779296875,404.6600036621094,112062600.0
2023-04-03,398.81402587890625,410.95001220703125,411.3699951171875,408.44000244140625,408.8500061035156,67391100.0
2023-04-04,396.6014099121094,408.6700134277344,411.9200134277344,407.239990234375,411.6199951171875,66601500.0
2023-04-05,395.5629577636719,407.6000061035156,408.70001220703125,405.8800048828125,407.9100036621094,65200200.0
2023-04-06,397.10589599609375,409.19000244140625,409.4800109863281,405.67999267578125,406.7699890136719,63743300.0
2023-04-10,397.5135803222656,409.6099853515625,409.69000244140625,405.9700012207031,406.6099853515625,63681000.0
2023-04-11,397.6203308105469,409.7200012207031,411.17999267578125,408.9200134277344,410.260009765625,59297900.0
2023-04-12,395.9996337890625,408.04998779296875,412.1700134277344,407.44000244140625,411.8699951171875,86420400.0
2023-04-13,401.25958251953125,413.4700012207031,413.8399963378906,407.989990234375,409.17999267578125,85814800.0
2023-04-14,400.2793884277344,412.4599914550781,415.0899963378906,410.05999755859375,412.80999755859375,78161500.0
2023-04-17,401.7156982421875,413.94000244140625,413.9599914550781,411.0899963378906,412.3699951171875,66436400.0
2023-04-18,401.9777526855469,414.2099914550781,415.7200012207031,412.7799987792969,415.5799865722656,63560000.0
2023-04-19,401.9098205566406,414.1400146484375,415.0799865722656,412.1600036621094,412.2200012207031,55227300.0
2023-04-20,399.716552734375,411.8800048828125,413.70001220703125,410.2699890136719,411.2099914550781,75840400.0
2023-04-21,400.02716064453125,412.20001220703125,412.67999267578125,410.1700134277344,412.19000244140625,73457400.0
2023-04-24,400.44439697265625,412.6300048828125,413.07000732421875,410.6000061035156,411.989990234375,64332100.0
2023-04-25,394.0878601074219,406.0799865722656,411.1600036621094,406.0199890136719,410.5799865722656,97766700.0
2023-04-26,392.4186096191406,404.3599853515625,407.8399963378906,403.7799987792969,406.7200012207031,80447000.0
2023-04-27,400.23089599609375,412.4100036621094,412.69000244140625,406.739990234375,407.0,92968400.0
2023-04-28,403.64691162109375,415.92999267578125,415.94000244140625,411.42999267578125,411.489990234375,89433100.0
2023-05-01,403.2393493652344,415.510009765625,417.6199951171875,415.2699890136719,415.4700012207031,62122300.0
2023-05-02,398.70721435546875,410.8399963378906,414.82000732421875,407.82000732421875,414.7699890136719,103998500.0
2023-05-03,395.97052001953125,408.0199890136719,413.8699951171875,407.7699890136719,411.3599853515625,91531800.0
2023-05-04,393.1658935546875,405.1300048828125,407.2699890136719,403.739990234375,406.92999267578125,94901900.0
2023-05-05,400.44439697265625,412.6300048828125,413.7200012207031,408.6400146484375,408.9100036621094,87891800.0
2023-05-08,400.55108642578125,412.739990234375,413.239990234375,411.2799987792969,412.9700012207031,50046800.0
2023-05-09,398.7945861816406,410.92999267578125,412.0899963378906,410.69000244140625,411.1300048828125,49220100.0
2023-05-10,400.65789794921875,412.8500061035156,414.5400085449219,408.8699951171875,413.8800048828125,96142900.0
2023-05-11,399.9591064453125,412.1300048828125,412.42999267578125,409.9700012207031,411.95001220703125,70157100.0
2023-05-12,399.43511962890625,411.5899963378906,413.6400146484375,409.07000732421875,413.4200134277344,70481500.0
2023-05-15,400.8132019042969,413.010009765625,413.42999267578125,410.2300109863281,412.2200012207031,54289400.0
2023-05-16,398.1346130371094,410.25,412.82000732421875,410.239990234375,411.8599853515625,57705500.0
2023-05-17,402.9676513671875,415.2300109863281,415.8599853515625,410.6400146484375,412.3500061035156,87287000.0
2023-05-18,406.8494873046875,419.2300109863281,419.6700134277344,414.6700134277344,414.8999938964844,97177200.0
2023-05-19,406.2574768066406,418.6199951171875,420.7200012207031,417.3500061035156,420.1700134277344,103793300.0
2023-05-22,406.4224548339844,418.7900085449219,420.3900146484375,417.3500061035156,418.6400146484375,60745400.0
2023-05-23,401.8612060546875,414.0899963378906,418.7200012207031,413.67999267578125,417.0799865722656,86383500.0
2023-05-24,398.9498596191406,411.0899963378906,412.82000732421875,409.8800048828125,412.4200134277344,89213700.0
2023-05-25,402.4047546386719,414.6499938964844,416.1600036621094,412.4100036621094,414.739990234375,90961600.0
2023-05-26,407.6161193847656,420.0199890136719,420.7699890136719,415.25,415.3299865722656,93830000.0
2023-05-30,407.7713928222656,420.17999267578125,422.5799865722656,418.739990234375,422.0299987792969,72216000.0
2023-05-31,405.51025390625,417.8500061035156,419.2200012207031,416.2200012207031,418.2799987792969,110811800.0
2023-06-01,409.3630065917969,421.82000732421875,422.9200134277344,416.7900085449219,418.0899963378906,88865000.0
2023-06-02,415.2828674316406,427.9200134277344,428.739990234375,423.95001220703125,424.5,91426200.0
2023-06-05,414.487060546875,427.1000061035156,429.6199951171875,426.3699951171875,428.2799987792969,65460200.0
2023-06-06,415.3896484375,428.0299987792969,428.5799865722656,425.989990234375,426.6700134277344,64022200.0
2023-06-07,413.9532775878906,426.54998779296875,429.6199951171875,426.1099853515625,428.44000244140625,85373300.0
2023-06-08,416.4571228027344,429.1300048828125,429.6000061035156,425.82000732421875,426.6199951171875,61952800.0
2023-06-09,417.2043762207031,429.8999938964844,431.989990234375,428.8699951171875,429.9599914550781,85742800.0
2023-06-12,420.98919677734375,433.79998779296875,433.8800048828125,430.1700134277344,430.9200134277344,76104300.0
2023-06-13,423.76470947265625,436.6600036621094,437.3299865722656,434.6300048828125,435.32000732421875,95899700.0
2023-06-14,424.2693786621094,437.17999267578125,439.05999755859375,433.5899963378906,437.010009765625,100612100.0
2023-06-15,429.5293273925781,442.6000061035156,443.8999938964844,436.2300109863281,436.3299865722656,110303100.0
2023-06-16,428.0662536621094,439.4599914550781,443.6099853515625,438.9700012207031,443.0199890136719,114165800.0
2023-06-20,425.8453674316406,437.17999267578125,438.3699951171875,435.0299987792969,437.45001220703125,76160400.0
2023-06-21,423.6634216308594,434.94000244140625,436.989990234375,434.3299865722656,436.1600036621094,76982300.0
2023-06-22,425.19281005859375,436.510009765625,436.6199951171875,433.6000061035156,433.95001220703125,70637200.0
2023-06-23,421.9783020019531,433.2099914550781,435.05999755859375,432.4700012207031,432.92999267578125,92074500.0
2023-06-26,420.2541809082031,431.44000244140625,434.6099853515625,431.19000244140625,432.6199951171875,72823600.0
2023-06-27,424.8616027832031,436.1700134277344,436.80999755859375,431.8800048828125,432.3500061035156,72813700.0
2023-06-28,425.0758972167969,436.3900146484375,437.44000244140625,434.4100036621094,435.04998779296875,75636000.0
2023-06-29,426.75128173828125,438.1099853515625,438.2799987792969,435.5400085449219,435.9599914550781,67882300.0
2023-06-30,431.7872314453125,443.2799987792969,444.29998779296875,441.1099853515625,441.44000244140625,104964000.0
2023-07-03,432.28399658203125,443.7900085449219,444.0799865722656,442.6300048828125,442.9200134277344,32793400.0
2023-07-05,431.64111328125,443.1300048828125,443.8900146484375,441.8999938964844,441.9100036621094,58418400.0
2023-07-06,428.2610778808594,439.6600036621094,440.1000061035156,437.05999755859375,439.4200134277344,80658300.0
2023-07-07,427.1798400878906,438.54998779296875,442.6400146484375,438.29998779296875,438.6300048828125,86134200.0
2023-07-10,428.2610778808594,439.6600036621094,439.8399963378906,437.5899963378906,438.17999267578125,62443500.0
2023-07-11,430.9884948730469,442.4599914550781,442.9700012207031,439.44000244140625,440.45001220703125,64463800.0
2023-07-12,434.4561462402344,446.0199890136719,447.4800109863281,444.9100036621094,446.3900146484375,91924500.0
2023-07-13,437.9043884277344,449.55999755859375,450.3800048828125,447.45001220703125,447.8999938964844,72425200.0
2023-07-14,437.6316833496094,449.2799987792969,451.3599853515625,448.489990234375,450.4800109863281,69815800.0
2023-07-17,439.1512145996094,450.8399963378906,451.92999267578125,449.0799865722656,449.1300048828125,52680200.0
2023-07-18,442.4143371582031,454.19000244140625,454.8599853515625,450.04998779296875,450.5,80668200.0
2023-07-19,443.398193359375,455.20001220703125,456.42999267578125,454.1099853515625,455.010009765625,65891700.0
2023-07-20,440.4564208984375,452.17999267578125,455.1000061035156,451.44000244140625,454.1700134277344,70591600.0
2023-07-21,440.4564208984375,452.17999267578125,454.1700134277344,452.1700134277344,453.9599914550781,71275600.0
2023-07-24,442.4241027832031,454.20001220703125,455.0400085449219,452.29998779296875,453.3699951171875,54023400.0
2023-07-25,443.6319885253906,455.44000244140625,456.739990234375,453.8699951171875,453.9200134277344,55191200.0
2023-07-26,443.70013427734375,455.510009765625,456.989990234375,453.3800048828125,454.4700012207031,71052900.0
2023-07-27,440.7584228515625,452.489990234375,459.44000244140625,451.54998779296875,459.0199890136719,92194400.0
2023-07-28,445.0735778808594,456.9200134277344,457.7799987792969,452.489990234375,455.8800048828125,80011800.0
2023-07-31,445.9210510253906,457.7900085449219,458.1600036621094,456.04998779296875,457.4100036621094,62040400.0
2023-08-01,444.64495849609375,456.4800109863281,457.25,455.489990234375,456.2699890136719,55291500.0
2023-08-02,438.4596252441406,450.1300048828125,453.5199890136719,449.3500061035156,453.25,93933400.0
2023-08-03,437.20306396484375,448.8399963378906,450.7900085449219,447.3699951171875,448.0400085449219,64276100.0
2023-08-04,435.2257080078125,446.80999755859375,452.8999938964844,446.2699890136719,450.7200012207031,100128900.0
2023-08-07,439.0245666503906,450.7099914550781,450.8699951171875,447.989990234375,448.7099914550781,58357500.0
2023-08-08,437.1153564453125,448.75,450.70001220703125,445.2699890136719,448.0799865722656,71361300.0
2023-08-09,434.19317626953125,445.75,449.20001220703125,444.9599914550781,449.0299987792969,78789600.0
2023-08-10,434.3490295410156,445.9100036621094,451.70001220703125,444.70001220703125,448.19000244140625,93005500.0
2023-08-11,434.0958251953125,445.6499938964844,446.70001220703125,443.3500061035156,443.9700012207031,68690900.0
2023-08-14,436.4919738769531,448.1099853515625,448.1099853515625,444.3800048828125,444.70001220703125,47867400.0
2023-08-15,431.4073181152344,442.8900146484375,446.6400146484375,442.29998779296875,446.2699890136719,75707500.0
2023-08-16,428.2416076660156,439.6400146484375,444.17999267578125,439.5299987792969,442.4599914550781,80107200.0
2023-08-17,424.97845458984375,436.2900085449219,441.42999267578125,435.75,441.1600036621094,95711300.0
2023-08-18,425.18304443359375,436.5,437.57000732421875,433.010009765625,433.3699951171875,98852000.0
2023-08-21,427.9493408203125,439.3399963378906,440.1099853515625,435.32000732421875,437.54998779296875,68719000.0
2023-08-22,426.7901916503906,438.1499938964844,441.17999267578125,437.57000732421875,441.17999267578125,64994200.0
2023-08-23,431.543701171875,443.0299987792969,443.6700134277344,439.1000061035156,439.25,68441000.0
2023-08-24,425.5628967285156,436.8900146484375,445.2200012207031,436.8599853515625,444.69000244140625,88517300.0
2023-08-25,428.5630798339844,439.9700012207031,441.29998779296875,435.0,438.67999267578125,102325100.0
2023-08-28,431.2807312011719,442.760009765625,443.3999938964844,439.9700012207031,442.239990234375,61595400.0
2023-08-29,437.5148010253906,449.1600036621094,449.45001220703125,442.4599914550781,442.6499938964844,83081900.0
2023-08-30,439.31683349609375,451.010009765625,451.6700134277344,448.7799987792969,449.510009765625,69053900.0
2023-08-31,438.6739501953125,450.3500061035156,452.8299865722656,450.1600036621094,451.6499938964844,66084600.0
2023-09-01,439.4921569824219,451.19000244140625,453.6700134277344,449.67999267578125,453.1700134277344,58944100.0
2023-09-05,437.5926818847656,449.239990234375,451.05999755859375,449.1700134277344,450.7300109863281,55166200.0
2023-09-06,434.6510009765625,446.2200012207031,448.510009765625,443.80999755859375,448.3999938964844,70758500.0
2023-09-07,433.3164978027344,444.8500061035156,445.54998779296875,442.75,443.1099853515625,70355400.0
2023-09-08,433.96917724609375,445.5199890136719,447.1099853515625,444.5299987792969,444.8999938964844,61659700.0
2023-09-11,436.8232116699219,448.45001220703125,448.7699890136719,446.4700012207031,448.239990234375,60180100.0
2023-09-12,434.42694091796875,445.989990234375,448.5299987792969,445.3900146484375,446.95001220703125,67565400.0
2023-09-13,434.9334716796875,446.510009765625,447.7099914550781,445.0799865722656,446.2200012207031,60199300.0
2023-09-14,438.68365478515625,450.3599853515625,451.0799865722656,447.7200012207031,449.07000732421875,83430800.0
2023-09-15,433.3982849121094,443.3699951171875,447.4800109863281,442.9200134277344,447.1400146484375,111848900.0
2023-09-18,433.65240478515625,443.6300048828125,444.9700012207031,442.55999755859375,443.04998779296875,55752200.0
2023-09-19,432.75311279296875,442.7099914550781,443.2900085449219,439.94000244140625,442.67999267578125,66514600.0
2023-09-20,428.7746276855469,438.6400146484375,444.44000244140625,438.42999267578125,444.010009765625,82562600.0
2023-09-21,421.68768310546875,431.3900146484375,435.9700012207031,431.2300109863281,435.70001220703125,104095800.0
2023-09-22,420.739501953125,430.4200134277344,434.1000061035156,429.989990234375,432.45001220703125,100829700.0
2023-09-25,422.5087890625,432.2300109863281,432.2699890136719,428.7200012207031,429.1700134277344,70874500.0
2023-09-26,416.3016357421875,425.8800048828125,429.82000732421875,425.0199890136719,429.0899963378906,96168400.0
2023-09-27,416.4677734375,426.04998779296875,427.6700134277344,422.2900085449219,427.0899963378906,104705800.0
2023-09-28,418.8822326660156,428.5199890136719,430.25,424.8699951171875,425.4800109863281,92258300.0
2023-09-29,417.86566162109375,427.4800109863281,431.8500061035156,425.9100036621094,431.6700134277344,115111300.0
2023-10-02,417.6994934082031,427.30999755859375,428.6000061035156,424.4599914550781,426.6199951171875,83798600.0
2023-10-03,412.1081237792969,421.5899963378906,427.3699951171875,420.17999267578125,425.05999755859375,103760600.0
2023-10-04,415.10906982421875,424.6600036621094,425.42999267578125,420.55999755859375,422.07000732421875,87453000.0
2023-10-05,414.9526672363281,424.5,425.3699951171875,421.1700134277344,424.3599853515625,70142700.0
2023-10-06,419.87939453125,429.5400085449219,431.1300048828125,420.6000061035156,421.9700012207031,113273300.0
2023-10-09,422.56744384765625,432.2900085449219,432.8800048828125,427.010009765625,427.5799865722656,80374400.0
